,DATE,TG,Q_TG,TN,Q_TN,QQ,Q_QQ,TX,Q_TX,SD,Q_SD,CC,Q_CC,HU,Q_HU,SS,Q_SS
42251,20141103,59.0,0.0,48.0,0.0,32.0,0.0,78.0,0.0,0.0,0.0,7.0,0.0,94.0,0.0,15.0,0.0
42252,20141104,35.0,0.0,-8.0,0.0,30.0,0.0,72.0,0.0,0.0,0.0,7.0,0.0,94.0,0.0,3.0,0.0
42253,20141104,35.0,0.0,-8.0,0.0,30.0,0.0,72.0,0.0,0.0,0.0,7.0,0.0,94.0,0.0,3.0,0.0
42254,20141105,40.0,0.0,8.0,0.0,66.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,86.0,0.0,71.0,0.0
42255,20141105,40.0,0.0,8.0,0.0,66.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,86.0,0.0,71.0,0.0
42256,20141106,40.0,0.0,-20.0,0.0,16.0,0.0,115.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,0.0,0.0
42257,20141106,40.0,0.0,-20.0,0.0,16.0,0.0,115.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,0.0,0.0
42258,20141107,79.0,0.0,43.0,0.0,39.0,0.0,81.0,0.0,0.0,0.0,7.0,0.0,92.0,0.0,26.0,0.0
42259,20141107,79.0,0.0,43.0,0.0,39.0,0.0,81.0,0.0,0.0,0.0,7.0,0.0,92.0,0.0,26.0,0.0
42260,20141108,60.0,0.0,39.0,0.0,18.0,0.0,81.0,0.0,0.0,0.0,7.0,0.0,94.0,0.0,3.0,0.0
42261,20141108,60.0,0.0,39.0,0.0,18.0,0.0,81.0,0.0,0.0,0.0,7.0,0.0,94.0,0.0,3.0,0.0
42262,20141109,62.0,0.0,43.0,0.0,18.0,0.0,94.0,0.0,0.0,0.0,7.0,0.0,97.0,0.0,0.0,0.0
42263,20141109,62.0,0.0,43.0,0.0,18.0,0.0,94.0,0.0,0.0,0.0,7.0,0.0,97.0,0.0,0.0,0.0
42264,20141110,57.0,0.0,20.0,0.0,32.0,0.0,98.0,0.0,0.0,0.0,7.0,0.0,96.0,0.0,16.0,0.0
42265,20141110,57.0,0.0,20.0,0.0,32.0,0.0,98.0,0.0,0.0,0.0,7.0,0.0,96.0,0.0,16.0,0.0
42266,20141111,66.0,0.0,33.0,0.0,15.0,0.0,101.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,0.0,0.0
42267,20141111,66.0,0.0,33.0,0.0,15.0,0.0,101.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,0.0,0.0
42268,20141112,94.0,0.0,87.0,0.0,14.0,0.0,113.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0
42269,20141112,94.0,0.0,87.0,0.0,14.0,0.0,113.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0
42270,20141113,87.0,0.0,60.0,0.0,15.0,0.0,105.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,0.0,0.0
42271,20141113,87.0,0.0,60.0,0.0,15.0,0.0,105.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,0.0,0.0
42272,20141114,84.0,1.0,63.0,0.0,14.0,0.0,68.0,1.0,0.0,0.0,6.0,0.0,94.0,0.0,0.0,0.0
42273,20141114,84.0,1.0,63.0,0.0,14.0,0.0,68.0,1.0,0.0,0.0,6.0,0.0,94.0,0.0,0.0,0.0
42274,20141115,39.0,0.0,10.0,0.0,34.0,0.0,88.0,0.0,0.0,0.0,5.0,0.0,97.0,0.0,5.0,0.0
42275,20141115,39.0,0.0,10.0,0.0,34.0,0.0,88.0,0.0,0.0,0.0,5.0,0.0,97.0,0.0,5.0,0.0
42276,20141116,45.0,0.0,2.0,0.0,39.0,0.0,98.0,0.0,0.0,0.0,7.0,0.0,96.0,0.0,39.0,0.0
42277,20141116,45.0,0.0,2.0,0.0,39.0,0.0,98.0,0.0,0.0,0.0,7.0,0.0,96.0,0.0,39.0,0.0
42278,20141117,52.0,0.0,6.0,0.0,18.0,0.0,107.0,0.0,0.0,0.0,7.0,0.0,95.0,0.0,1.0,0.0
42279,20141117,52.0,0.0,6.0,0.0,18.0,0.0,107.0,0.0,0.0,0.0,7.0,0.0,95.0,0.0,1.0,0.0
42280,20141118,82.0,0.0,56.0,0.0,36.0,0.0,96.0,0.0,0.0,0.0,6.0,0.0,92.0,0.0,31.0,0.0
42281,20141118,82.0,0.0,56.0,0.0,36.0,0.0,96.0,0.0,0.0,0.0,6.0,0.0,92.0,0.0,31.0,0.0
42282,20141119,79.0,0.0,62.0,0.0,24.0,0.0,94.0,0.0,0.0,0.0,7.0,0.0,93.0,0.0,7.0,0.0
42283,20141119,79.0,0.0,62.0,0.0,24.0,0.0,94.0,0.0,0.0,0.0,7.0,0.0,93.0,0.0,7.0,0.0
42284,20141120,79.0,0.0,64.0,0.0,29.0,0.0,83.0,0.0,0.0,0.0,8.0,0.0,93.0,0.0,1.0,0.0
42285,20141120,79.0,0.0,64.0,0.0,29.0,0.0,83.0,0.0,0.0,0.0,8.0,0.0,93.0,0.0,1.0,0.0
42286,20141121,53.0,0.0,23.0,0.0,13.0,0.0,111.0,0.0,0.0,0.0,7.0,0.0,91.0,0.0,0.0,0.0
42287,20141121,53.0,0.0,23.0,0.0,13.0,0.0,111.0,0.0,0.0,0.0,7.0,0.0,91.0,0.0,0.0,0.0
42288,20141122,77.0,0.0,42.0,0.0,12.0,0.0,79.0,0.0,0.0,0.0,7.0,0.0,97.0,0.0,0.0,0.0
42289,20141122,77.0,0.0,42.0,0.0,12.0,0.0,79.0,0.0,0.0,0.0,7.0,0.0,97.0,0.0,0.0,0.0
42290,20141123,48.0,0.0,16.0,0.0,37.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,39.0,0.0
