SOUID,    DATE,   CC, Q_CC
105608,20180330,    7,    0
105608,20180331,    8,    0
105608,20180401,    8,    0
105608,20180402,    8,    0
105608,20180403,    8,    0
105608,20180404,    8,    0
105608,20180405,    4,    0
105608,20180406,    8,    0
105608,20180407,    8,    0
105608,20180408,    8,    0
903162,20180409,    5,    0
105608,20180410,    8,    0
105608,20180411,    8,    0
105608,20180412,    8,    0
105608,20180413,    8,    0
903162,20180414,-9999,    9
105608,20180415,    7,    0
105608,20180416,    8,    0
105608,20180417,    8,    0
105608,20180418,    6,    0
105608,20180419,    5,    0
105608,20180420,    6,    0
105608,20180421,    5,    0
105608,20180422,    8,    0
105608,20180423,    7,    0
105608,20180424,    7,    0
105608,20180425,    7,    0
105608,20180426,    6,    0
105608,20180427,    5,    0
105608,20180428,    6,    0
105608,20180429,    4,    0
105608,20180430,    2,    0
105608,20180501,    5,    0
105608,20180502,    6,    0
105608,20180503,    8,    0
105608,20180504,    8,    0
903162,20180505,-9999,    9
903162,20180506,-9999,    9
105608,20180507,    5,    0
105608,20180508,    6,    0
105608,20180509,    8,    0
105608,20180510,    6,    0
105608,20180511,    7,    0
105608,20180512,    6,    0
105608,20180513,    4,    0
105608,20180514,    1,    0
105608,20180515,    5,    0
105608,20180516,    3,    0
105608,20180517,    5,    0
105608,20180518,    3,    0
105608,20180519,    2,    0
105608,20180520,    8,    0
105608,20180521,    5,    0
105608,20180522,    8,    0
105608,20180523,    5,    0
105608,20180524,    2,    0
105608,20180525,    5,    0
105608,20180526,    6,    0
105608,20180527,    4,    0
105608,20180528,    3,    0
105608,20180529,    6,    0
105608,20180530,    7,    0
105608,20180531,    8,    0
105608,20180601,    6,    0
903162,20180602,-9999,    9
105608,20180603,    8,    0
105608,20180604,    8,    0
105608,20180605,    5,    0
105608,20180606,    4,    0
105608,20180607,    2,    0
105608,20180608,    6,    0
105608,20180609,    4,    0
105608,20180610,    6,    0
105608,20180611,    6,    0
105608,20180612,    7,    0
105608,20180613,    7,    0
105608,20180614,    6,    0
105608,20180615,    8,    0
105608,20180616,    6,    0
105608,20180617,    7,    0
105608,20180618,    7,    0
105608,20180619,    7,    0
105608,20180620,    7,    0
105608,20180621,    2,    0
105608,20180622,    2,    0
105608,20180623,    5,    0
105608,20180624,    0,    0
105608,20180625,    2,    0
105608,20180626,    3,    0
105608,20180627,    1,    0
105608,20180628,    1,    0
105608,20180629,    1,    0
105608,20180630,    1,    0
105608,20180701,    0,    0
105608,20180702,    2,    0
105608,20180703,    3,    0
105608,20180704,    3,    0
105608,20180705,    2,    0
105608,20180706,    5,    0
105608,20180707,    4,    0
105608,20180708,    5,    0
105608,20180709,    5,    0
105608,20180710,    8,    0
105608,20180711,    6,    0
105608,20180712,    7,    0
105608,20180713,    7,    0
903162,20180714,-9999,    9
105608,20180715,    8,    0
105608,20180716,    8,    0
105608,20180717,    7,    0
105608,20180718,    7,    0
105608,20180719,    7,    0
105608,20180720,    8,    0
105608,20180721,    8,    0
105608,20180722,    8,    0
105608,20180723,    8,    0
105608,20180724,    6,    0
105608,20180725,    4,    0
105608,20180726,    2,    0
105608,20180727,    5,    0
105608,20180728,    8,    0
105608,20180729,    7,    0
105608,20180730,    7,    0
105608,20180731,    8,    0
105608,20180801,    8,    0
105608,20180802,    8,    0
903162,20180803,    8,    0
105608,20180804,    5,    0
105608,20180805,    7,    0
105608,20180806,    8,    0
105608,20180807,    7,    0
105608,20180808,    6,    0
903162,20180809,    7,    0
105608,20180810,    6,    0
903162,20180811,-9999,    9
105608,20180812,    8,    0
105608,20180813,    7,    0
105608,20180814,    8,    0
105608,20180815,    8,    0
105608,20180816,    5,    0
105608,20180817,    8,    0
903162,20180818,-9999,    9
105608,20180819,    7,    0
105608,20180820,    7,    0
105608,20180821,    8,    0
903162,20180822,    8,    0
105608,20180823,    7,    0
105608,20180824,    5,    0
105608,20180825,    2,    0
105608,20180826,    8,    0
105608,20180827,    7,    0
105608,20180828,    7,    0
105608,20180829,    5,    0
105608,20180830,    4,    0
105608,20180831,    1,    0
105608,20180901,    7,    0
105608,20180902,    8,    0
105608,20180903,    8,    0
105608,20180904,    5,    0
105608,20180905,    5,    0
105608,20180906,    5,    0
105608,20180907,    6,    0
105608,20180908,    7,    0
105608,20180909,    7,    0
105608,20180910,    8,    0
105608,20180911,    7,    0
105608,20180912,    6,    0
105608,20180913,    7,    0
105608,20180914,    7,    0
105608,20180915,    8,    0
105608,20180916,    7,    0
105608,20180917,    7,    0
105608,20180918,    8,    0
105608,20180919,    8,    0
105608,20180920,    8,    0
105608,20180921,    6,    0
105608,20180922,    4,    0
105608,20180923,    4,    0
105608,20180924,    5,    0
105608,20180925,    7,    0
105608,20180926,    8,    0
105608,20180927,    6,    0
105608,20180928,    4,    0
105608,20180929,    7,    0
105608,20180930,    5,    0
105608,20181001,    6,    0
105608,20181002,    5,    0
105608,20181003,    8,    0
105608,20181004,    7,    0
105608,20181005,    7,    0
105608,20181006,    4,    0
105608,20181007,    6,    0
105608,20181008,    8,    0
105608,20181009,    8,    0
105608,20181010,    2,    0
105608,20181011,    7,    0
105608,20181012,    7,    0
105608,20181013,    8,    0
105608,20181014,    4,    0
105608,20181015,    4,    0
105608,20181016,    7,    0
105608,20181017,    4,    0
105608,20181018,    3,    0
105608,20181019,    8,    0
903162,20181020,-9999,    9
903162,20181021,-9999,    9
105608,20181022,    7,    0
105608,20181023,    8,    0
105608,20181024,    7,    0
105608,20181025,    8,    0
105608,20181026,    3,    0
105608,20181027,    1,    0
105608,20181028,    2,    0
105608,20181029,    1,    0
105608,20181030,    6,    0
105608,20181031,    8,    0
105608,20181101,    5,    0
105608,20181102,    6,    0
105608,20181103,    8,    0
105608,20181104,    8,    0
105608,20181105,    8,    0
105608,20181106,    8,    0
105608,20181107,    7,    0
105608,20181108,    7,    0
105608,20181109,    8,    0
105608,20181110,    7,    0
105608,20181111,    8,    0
105608,20181112,    8,    0
105608,20181113,    8,    0
105608,20181114,    8,    0
105608,20181115,    6,    0
105608,20181116,    8,    0
105608,20181117,    1,    0
105608,20181118,    2,    0
105608,20181119,    7,    0
105608,20181120,    8,    0
105608,20181121,    7,    0
105608,20181122,    6,    0
105608,20181123,    7,    0
105608,20181124,    6,    0
105608,20181125,    8,    0
105608,20181126,    6,    0
105608,20181127,    7,    0
105608,20181128,    8,    0
105608,20181129,    8,    0
105608,20181130,    7,    0
105608,20181201,    8,    0
105608,20181202,    8,    0
105608,20181203,    5,    0
903162,20181204,    8,    0
105608,20181205,    8,    0
105608,20181206,    7,    0
105608,20181207,    8,    0
105608,20181208,    8,    0
105608,20181209,    3,    0
105608,20181210,    6,    0
105608,20181211,    8,    0
105608,20181212,    7,    0
105608,20181213,    5,    0
105608,20181214,    2,    0
105608,20181215,    8,    0
105608,20181216,    8,    0
903162,20181217,    8,    0
105608,20181218,    8,    0
105608,20181219,    7,    0
105608,20181220,    8,    0
105608,20181221,    8,    0
105608,20181222,    8,    0
105608,20181223,    7,    0
903162,20181224,    1,    0
903162,20181225,-9999,    9
903162,20181226,-9999,    9
105608,20181227,    8,    0
105608,20181228,    7,    0
105608,20181229,    7,    0
105608,20181230,    8,    0
105608,20181231,    8,    0
105608,20190101,    3,    0
105608,20190102,    4,    0
105608,20190103,    8,    0
105608,20190104,    8,    0
105608,20190105,    8,    0
105608,20190106,    8,    0
105608,20190107,    7,    0
105608,20190108,    3,    0
105608,20190109,    5,    0
105608,20190110,    7,    0
105608,20190111,    8,    0
105608,20190112,    8,    0
105608,20190113,    6,    0
105608,20190114,    6,    0
105608,20190115,    8,    0
105608,20190116,    6,    0
105608,20190117,    3,    0
105608,20190118,    7,    0
105608,20190119,    8,    0
105608,20190120,    6,    0
105608,20190121,    6,    0
105608,20190122,    6,    0
105608,20190123,    3,    0
903162,20190124,    7,    0
105608,20190125,    8,    0
105608,20190126,    8,    0
105608,20190127,    4,    0
105608,20190128,    3,    0
105608,20190129,    6,    0
105608,20190130,    6,    0
105608,20190131,    4,    0
105608,20190201,    2,    0
105608,20190202,    2,    0
105608,20190203,    6,    0
105608,20190204,    5,    0
903162,20190205,    7,    0
105608,20190206,    7,    0
105608,20190207,    7,    0
105608,20190208,    8,    0
105608,20190209,    7,    0
105608,20190210,    6,    0
105608,20190211,    5,    0
903162,20190212,    8,    0
903162,20190213,    8,    0
105608,20190214,    6,    0
105608,20190215,    3,    0
105608,20190216,    8,    0
105608,20190217,    7,    0
105608,20190218,    8,    0
105608,20190219,    7,    0
105608,20190220,    8,    0
105608,20190221,    8,    0
105608,20190222,    6,    0
903162,20190223,-9999,    9
105608,20190224,    6,    0
903162,20190225,    7,    0
105608,20190226,    0,    0
903162,20190227,    1,    0
903162,20190228,    8,    0
105608,20190301,    8,    0
903162,20190302,-9999,    9
105608,20190303,    8,    0
105608,20190304,    7,    0
105608,20190305,    8,    0
105608,20190306,    8,    0
105608,20190307,    6,    0
105608,20190308,    5,    0
105608,20190309,    7,    0
105608,20190310,    8,    0
105608,20190311,    6,    0
105608,20190312,    8,    0
105608,20190313,    7,    0
105608,20190314,    7,    0
105608,20190315,    6,    0
105608,20190316,    7,    0
105608,20190317,    4,    0
105608,20190318,    7,    0
903162,20190319,    8,    0
105608,20190320,    8,    0
903162,20190321,-9999,    9
105608,20190322,    8,    0
105608,20190323,    7,    0
105608,20190324,    6,    0
105608,20190325,    4,    0
105608,20190326,    7,    0
105608,20190327,    8,    0
105608,20190328,    7,    0
105608,20190329,    7,    0
105608,20190330,    7,    0
105608,20190331,    6,    0
105608,20190401,    7,    0
105608,20190402,    7,    0
105608,20190403,    8,    0
105608,20190404,    7,    0
105608,20190405,    6,    0
105608,20190406,    8,    0
105608,20190407,    8,    0
105608,20190408,    7,    0
105608,20190409,    5,    0
105608,20190410,    2,    0
105608,20190411,    1,    0
105608,20190412,    5,    0
105608,20190413,    3,    0
105608,20190414,    7,    0
105608,20190415,    6,    0
105608,20190416,    8,    0
105608,20190417,    5,    0
105608,20190418,    6,    0
105608,20190419,    3,    0
105608,20190420,    2,    0
105608,20190421,    3,    0
105608,20190422,    2,    0
105608,20190423,    5,    0
105608,20190424,    7,    0
105608,20190425,    7,    0
105608,20190426,    7,    0
105608,20190427,    7,    0
105608,20190428,    7,    0
903162,20190429,    4,    0
105608,20190430,    5,    0
105608,20190501,    7,    0
105608,20190502,    7,    0
105608,20190503,    6,    0
105608,20190504,    4,    0
105608,20190505,    7,    0
105608,20190506,    8,    0
105608,20190507,    8,    0
105608,20190508,    8,    0
105608,20190509,    8,    0
105608,20190510,    6,    0
105608,20190511,    4,    0
105608,20190512,    0,    0
105608,20190513,    3,    0
105608,20190514,    3,    0
105608,20190515,    5,    0
105608,20190516,    3,    0
105608,20190517,    7,    0
105608,20190518,    8,    0
105608,20190519,    8,    0
105608,20190520,    7,    0
105608,20190521,    3,    0
105608,20190522,    1,    0
105608,20190523,    1,    0
105608,20190524,    2,    0
105608,20190525,    7,    0
105608,20190526,    8,    0
105608,20190527,    8,    0
105608,20190528,    6,    0
903162,20190529,    8,    0
105608,20190530,    8,    0
105608,20190531,    8,    0
105608,20190601,    8,    0
105608,20190602,    8,    0
105608,20190603,    8,    0
105608,20190604,    8,    0
105608,20190605,    8,    0
105608,20190606,    4,    0
105608,20190607,    6,    0
105608,20190608,    8,    0
105608,20190609,    6,    0
105608,20190610,    4,    0
105608,20190611,    6,    0
105608,20190612,    8,    0
105608,20190613,    8,    0
105608,20190614,    7,    0
105608,20190615,    7,    0
105608,20190616,    7,    0
105608,20190617,    7,    0
105608,20190618,    5,    0
105608,20190619,    6,    0
105608,20190620,    7,    0
105608,20190621,    4,    0
105608,20190622,    4,    0
105608,20190623,    7,    0
105608,20190624,    8,    0
105608,20190625,    8,    0
105608,20190626,    4,    0
105608,20190627,    1,    0
105608,20190628,    2,    0
105608,20190629,    6,    0
105608,20190630,    7,    0
105608,20190701,    6,    0
105608,20190702,    5,    0
105608,20190703,    2,    0
105608,20190704,    6,    0
105608,20190705,    8,    0
105608,20190706,    5,    0
105608,20190707,    6,    0
105608,20190708,    6,    0
105608,20190709,    8,    0
105608,20190710,    8,    0
105608,20190711,    7,    0
105608,20190712,    5,    0
105608,20190713,    5,    0
105608,20190714,    7,    0
105608,20190715,    3,    0
903162,20190716,    7,    0
105608,20190717,    8,    0
105608,20190718,    7,    0
105608,20190719,    8,    0
105608,20190720,    5,    0
105608,20190721,    7,    0
105608,20190722,    8,    0
105608,20190723,    6,    0
105608,20190724,    7,    0
105608,20190725,    4,    0
105608,20190726,    7,    0
105608,20190727,    8,    0
105608,20190728,    7,    0
105608,20190729,    6,    0
105608,20190730,    6,    0
105608,20190731,    5,    0
105608,20190801,    5,    0
105608,20190802,    5,    0
105608,20190803,    4,    0
105608,20190804,    7,    0
105608,20190805,    7,    0
105608,20190806,    8,    0
105608,20190807,    5,    0
105608,20190808,    7,    0
105608,20190809,    7,    0
105608,20190810,    8,    0
105608,20190811,    8,    0
105608,20190812,    7,    0
903162,20190813,    4,    0
105608,20190814,    8,    0
105608,20190815,    6,    0
105608,20190816,    8,    0
105608,20190817,    7,    0
105608,20190818,    7,    0
105608,20190819,    6,    0
105608,20190820,    6,    0
105608,20190821,    7,    0
105608,20190822,    8,    0
105608,20190823,    8,    0
903162,20190824,-9999,    9
105608,20190825,    2,    0
903162,20190826,-9999,    9
903162,20190827,    6,    0
105608,20190828,    6,    0
105608,20190829,    7,    0
105608,20190830,    8,    0
105608,20190831,    7,    0
105608,20190901,    7,    0
105608,20190902,    8,    0
105608,20190903,    8,    0
105608,20190904,    5,    0
105608,20190905,    7,    0
105608,20190906,    6,    0
105608,20190907,    2,    0
105608,20190908,    4,    0
105608,20190909,    8,    0
903162,20190910,-9999,    9
105608,20190911,    6,    0
105608,20190912,    6,    0
105608,20190913,    3,    0
105608,20190914,    8,    0
105608,20190915,    7,    0
105608,20190916,    5,    0
105608,20190917,    5,    0
105608,20190918,    7,    0
105608,20190919,    6,    0
903162,20190920,-9999,    9
105608,20190921,    0,    0
105608,20190922,    7,    0
105608,20190923,    7,    0
105608,20190924,    8,    0
105608,20190925,    8,    0
105608,20190926,    8,    0
105608,20190927,    8,    0
105608,20190928,    7,    0
105608,20190929,    8,    0
903162,20190930,    6,    0
105608,20191001,    6,    0
105608,20191002,    1,    0
105608,20191003,    5,    0
105608,20191004,    8,    0
105608,20191005,    8,    0
105608,20191006,    8,    0
105608,20191007,    8,    0
105608,20191008,    7,    0
105608,20191009,    7,    0
105608,20191010,    8,    0
105608,20191011,    5,    0
105608,20191012,    7,    0
105608,20191013,    7,    0
903162,20191014,    7,    0
105608,20191015,    7,    0
105608,20191016,    5,    0
105608,20191017,    7,    0
105608,20191018,    7,    0
105608,20191019,    6,    0
105608,20191020,    4,    0
105608,20191021,    6,    0
105608,20191022,    8,    0
105608,20191023,    8,    0
105608,20191024,    7,    0
105608,20191025,    7,    0
903162,20191026,-9999,    9
105608,20191027,    1,    0
105608,20191028,    0,    0
105608,20191029,    3,    0
105608,20191030,    4,    0
105608,20191031,    4,    0
105608,20191101,    8,    0
105608,20191102,    7,    0
105608,20191103,    8,    0
105608,20191104,    7,    0
105608,20191105,    6,    0
105608,20191106,    7,    0
105608,20191107,    7,    0
105608,20191108,    2,    0
105608,20191109,    8,    0
105608,20191110,    5,    0
105608,20191111,    8,    0
105608,20191112,    7,    0
105608,20191113,    5,    0
105608,20191114,    3,    0
105608,20191115,    6,    0
105608,20191116,    6,    0
105608,20191117,    6,    0
105608,20191118,    1,    0
105608,20191119,    6,    0
105608,20191120,    8,    0
105608,20191121,    7,    0
105608,20191122,    8,    0
105608,20191123,    8,    0
105608,20191124,    8,    0
105608,20191125,    8,    0
105608,20191126,    8,    0
105608,20191127,    7,    0
105608,20191128,    5,    0
105608,20191129,    0,    0
105608,20191130,    2,    0
105608,20191201,    2,    0
105608,20191202,    7,    0
105608,20191203,    8,    0
105608,20191204,    7,    0
105608,20191205,    8,    0
105608,20191206,    8,    0
105608,20191207,    8,    0
105608,20191208,    8,    0
105608,20191209,    3,    0
105608,20191210,    8,    0
105608,20191211,    7,    0
105608,20191212,    8,    0
105608,20191213,    6,    0
105608,20191214,    7,    0
105608,20191215,    6,    0
105608,20191216,    6,    0
105608,20191217,    6,    0
903162,20191218,    6,    0
105608,20191219,    8,    0
105608,20191220,    8,    0
105608,20191221,    8,    0
105608,20191222,    8,    0
105608,20191223,    7,    0
105608,20191224,    7,    0
105608,20191225,    8,    0
105608,20191226,    8,    0
105608,20191227,    8,    0
105608,20191228,    8,    0
105608,20191229,    8,    0
105608,20191230,    6,    0
105608,20191231,    2,    0
105608,20200101,    8,    0
105608,20200102,    8,    0
105608,20200103,    6,    0
105608,20200104,    8,    0
105608,20200105,    8,    0
105608,20200106,    8,    0
105608,20200107,    8,    0
105608,20200108,    6,    0
105608,20200109,    7,    0
105608,20200110,    6,    0
105608,20200111,    8,    0
105608,20200112,    6,    0
105608,20200113,    7,    0
105608,20200114,    8,    0
105608,20200115,    7,    0
105608,20200116,    8,    0
105608,20200117,    7,    0
105608,20200118,    3,    0
105608,20200119,    6,    0
105608,20200120,    7,    0
105608,20200121,    8,    0
903162,20200122,    5,    0
903162,20200123,    8,    0
105608,20200124,    8,    0
105608,20200125,    8,    0
105608,20200126,    7,    0
105608,20200127,    7,    0
105608,20200128,    8,    0
105608,20200129,    7,    0
105608,20200130,    7,    0
105608,20200131,    8,    0
105608,20200201,    7,    0
105608,20200202,    8,    0
105608,20200203,    7,    0
105608,20200204,    4,    0
105608,20200205,    6,    0
105608,20200206,    6,    0
105608,20200207,    4,    0
105608,20200208,    8,    0
105608,20200209,    8,    0
105608,20200210,    7,    0
105608,20200211,    8,    0
105608,20200212,    7,    0
105608,20200213,    8,    0
105608,20200214,    8,    0
105608,20200215,    7,    0
105608,20200216,    8,    0
105608,20200217,    7,    0
105608,20200218,    7,    0
105608,20200219,    8,    0
105608,20200220,    7,    0
105608,20200221,    8,    0
105608,20200222,    7,    0
105608,20200223,    7,    0
105608,20200224,    8,    0
105608,20200225,    7,    0
105608,20200226,    5,    0
105608,20200227,    4,    0
105608,20200228,    8,    0
105608,20200229,    8,    0
105608,20200301,    7,    0
105608,20200302,    6,    0
105608,20200303,    5,    0
105608,20200304,    6,    0
105608,20200305,    4,    0
105608,20200306,    6,    0
903162,20200307,-9999,    9
105608,20200308,    8,    0
105608,20200309,    8,    0
105608,20200310,    7,    0
105608,20200311,    7,    0
105608,20200312,    8,    0
105608,20200313,    6,    0
105608,20200314,    8,    0
105608,20200315,    8,    0
105608,20200316,    7,    0
105608,20200317,    7,    0
105608,20200318,    7,    0
105608,20200319,    4,    0
105608,20200320,    3,    0
105608,20200321,    5,    0
105608,20200322,    3,    0
105608,20200323,    6,    0
105608,20200324,    7,    0
105608,20200325,    6,    0
105608,20200326,    4,    0
105608,20200327,    8,    0
105608,20200328,    6,    0
105608,20200329,    8,    0
105608,20200330,    7,    0
105608,20200331,    8,    0
105608,20200401,    7,    0
105608,20200402,    6,    0
105608,20200403,    8,    0
105608,20200404,    7,    0
105608,20200405,    3,    0
105608,20200406,    5,    0
105608,20200407,    4,    0
105608,20200408,    5,    0
105608,20200409,    8,    0
105608,20200410,    6,    0
105608,20200411,    5,    0
105608,20200412,    7,    0
105608,20200413,    6,    0
105608,20200414,    3,    0
105608,20200415,    1,    0
105608,20200416,    6,    0
105608,20200417,    6,    0
105608,20200418,    4,    0
105608,20200419,    1,    0
105608,20200420,    0,    0
105608,20200421,    1,    0
105608,20200422,    2,    0
105608,20200423,    6,    0
105608,20200424,    3,    0
105608,20200425,    1,    0
105608,20200426,    3,    0
105608,20200427,    4,    0
105608,20200428,    6,    0
105608,20200429,    8,    0
105608,20200430,    7,    0
105608,20200501,    6,    0
105608,20200502,    6,    0
105608,20200503,    6,    0
105608,20200504,    6,    0
105608,20200505,    3,    0
105608,20200506,    0,    0
105608,20200507,    4,    0
105608,20200508,    7,    0
105608,20200509,    8,    0
105608,20200510,    6,    0
105608,20200511,    3,    0
105608,20200512,    5,    0
105608,20200513,    4,    0
105608,20200514,    3,    0
105608,20200515,    5,    0
105608,20200516,    8,    0
105608,20200517,    8,    0
105608,20200518,    8,    0
903162,20200519,-9999,    9
903162,20200520,-9999,    9
105608,20200521,    6,    0
105608,20200522,    8,    0
105608,20200523,    8,    0
105608,20200524,    7,    0
105608,20200525,    7,    0
105608,20200526,    4,    0
105608,20200527,    5,    0
105608,20200528,    2,    0
105608,20200529,    0,    0
105608,20200530,    0,    0
105608,20200531,    0,    0
105608,20200601,    1,    0
105608,20200602,    7,    0
105608,20200603,    8,    0
105608,20200604,    8,    0
105608,20200605,    7,    0
105608,20200606,    6,    0
105608,20200607,    7,    0
105608,20200608,    7,    0
105608,20200609,    8,    0
105608,20200610,    8,    0
105608,20200611,    7,    0
105608,20200612,    8,    0
105608,20200613,    8,    0
105608,20200614,    6,    0
105608,20200615,    7,    0
105608,20200616,    7,    0
105608,20200617,    6,    0
105608,20200618,    5,    0
105608,20200619,    8,    0
105608,20200620,    6,    0
105608,20200621,    7,    0
105608,20200622,    7,    0
105608,20200623,    8,    0
903162,20200624,-9999,    9
105608,20200625,    0,    0
105608,20200626,    6,    0
105608,20200627,    8,    0
105608,20200628,    8,    0
105608,20200629,    8,    0
105608,20200630,    8,    0
105608,20200701,    8,    0
105608,20200702,    8,    0
105608,20200703,    8,    0
105608,20200704,    8,    0
105608,20200705,    7,    0
105608,20200706,    5,    0
105608,20200707,    8,    0
105608,20200708,    7,    0
105608,20200709,    6,    0
105608,20200710,    6,    0
105608,20200711,    7,    0
105608,20200712,    6,    0
105608,20200713,    7,    0
105608,20200714,    6,    0
105608,20200715,    8,    0
105608,20200716,    8,    0
105608,20200717,    8,    0
105608,20200718,    6,    0
105608,20200719,    6,    0
105608,20200720,    6,    0
105608,20200721,    8,    0
105608,20200722,    8,    0
105608,20200723,    6,    0
903162,20200724,-9999,    9
105608,20200725,    8,    0
105608,20200726,    8,    0
105608,20200727,    8,    0
105608,20200728,    8,    0
105608,20200729,    7,    0
105608,20200730,    8,    0
105608,20200731,    3,    0
105608,20200801,    8,    0
105608,20200802,    7,    0
105608,20200803,    6,    0
105608,20200804,    8,    0
105608,20200805,    8,    0
105608,20200806,    7,    0
105608,20200807,    8,    0
105608,20200808,    0,    0
105608,20200809,    5,    0
105608,20200810,    7,    0
105608,20200811,    6,    0
105608,20200812,    3,    0
105608,20200813,    7,    0
105608,20200814,    7,    0
105608,20200815,    6,    0
105608,20200816,    8,    0
105608,20200817,    8,    0
105608,20200818,    8,    0
105608,20200819,    7,    0
105608,20200820,    7,    0
105608,20200821,    8,    0
105608,20200822,    7,    0
105608,20200823,    8,    0
903162,20200824,-9999,    9
105608,20200825,    8,    0
105608,20200826,    8,    0
105608,20200827,    8,    0
105608,20200828,    7,    0
105608,20200829,    6,    0
105608,20200830,    7,    0
105608,20200831,    4,    0
105608,20200901,    7,    0
105608,20200902,    8,    0
105608,20200903,    6,    0
105608,20200904,    6,    0
105608,20200905,    8,    0
105608,20200906,    6,    0
105608,20200907,    8,    0
105608,20200908,    7,    0
105608,20200909,    6,    0
105608,20200910,    7,    0
105608,20200911,    8,    0
105608,20200912,    6,    0
105608,20200913,    8,    0
105608,20200914,    7,    0
105608,20200915,    6,    0
105608,20200916,    7,    0
105608,20200917,    1,    0
105608,20200918,    0,    0
105608,20200919,    3,    0
105608,20200920,    6,    0
903162,20200921,-9999,    9
105608,20200922,    8,    0
105608,20200923,    8,    0
903162,20200924,-9999,    9
105608,20200925,    5,    0
105608,20200926,    2,    0
105608,20200927,    1,    0
903162,20200928,-9999,    9
903162,20200929,-9999,    9
105608,20200930,    8,    0
105608,20201001,    5,    0
105608,20201002,    4,    0
105608,20201003,    8,    0
105608,20201004,    6,    0
105608,20201005,    7,    0
105608,20201006,    7,    0
105608,20201007,    7,    0
105608,20201008,    5,    0
105608,20201009,    6,    0
105608,20201010,    6,    0
105608,20201011,    5,    0
105608,20201012,    7,    0
105608,20201013,    6,    0
105608,20201014,    7,    0
105608,20201015,    8,    0
105608,20201016,    7,    0
105608,20201017,    8,    0
105608,20201018,    8,    0
105608,20201019,    8,    0
105608,20201020,    8,    0
105608,20201021,    7,    0
105608,20201022,    8,    0
105608,20201023,    7,    0
105608,20201024,    8,    0
105608,20201025,    7,    0
105608,20201026,    8,    0
105608,20201027,    7,    0
105608,20201028,    8,    0
105608,20201029,    8,    0
105608,20201030,    5,    0
105608,20201031,    8,    0
105608,20201101,    8,    0
105608,20201102,    8,    0
105608,20201103,    6,    0
903162,20201104,-9999,    9
903162,20201105,-9999,    9
903162,20201106,-9999,    9
903162,20201107,-9999,    9
903162,20201108,-9999,    9
903162,20201109,-9999,    9
903162,20201110,-9999,    9
903162,20201111,-9999,    9
903162,20201112,-9999,    9
903162,20201113,-9999,    9
903162,20201114,-9999,    9
105608,20201115,    8,    0
105608,20201116,    8,    0
105608,20201117,    8,    0
105608,20201118,    8,    0
105608,20201119,    4,    0
105608,20201120,    7,    0
105608,20201121,    6,    0
105608,20201122,    7,    0
105608,20201123,    8,    0
105608,20201124,    8,    0
105608,20201125,    8,    0
105608,20201126,    7,    0
105608,20201127,    7,    0
105608,20201128,    4,    0
105608,20201129,    8,    0
105608,20201130,    5,    0
105608,20201201,    6,    0
105608,20201202,    7,    0
105608,20201203,    8,    0
105608,20201204,    8,    0
105608,20201205,    4,    0
105608,20201206,    6,    0
105608,20201207,    7,    0
105608,20201208,    8,    0
105608,20201209,    7,    0
105608,20201210,    8,    0
105608,20201211,    8,    0
105608,20201212,    8,    0
105608,20201213,    8,    0
105608,20201214,    8,    0
105608,20201215,    8,    0
105608,20201216,    8,    0
105608,20201217,    8,    0
105608,20201218,    8,    0
105608,20201219,    8,    0
105608,20201220,    8,    0
105608,20201221,    8,    0
903162,20201222,-9999,    9
105608,20201223,    7,    0
105608,20201224,    3,    0
105608,20201225,    6,    0
105608,20201226,    8,    0
105608,20201227,    7,    0
105608,20201228,    6,    0
105608,20201229,    4,    0
105608,20201230,    5,    0
105608,20201231,    7,    0
105608,20210101,    2,    0
105608,20210102,    2,    0
105608,20210103,    5,    0
105608,20210104,    7,    0
105608,20210105,    6,    0
105608,20210106,    4,    0
105608,20210107,    8,    0
105608,20210108,    4,    0
105608,20210109,    3,    0
903162,20210110,-9999,    9
105608,20210111,    8,    0
105608,20210112,    3,    0
105608,20210113,    8,    0
105608,20210114,    8,    0
105608,20210115,    7,    0
105608,20210116,    7,    0
105608,20210117,    7,    0
105608,20210118,    8,    0
105608,20210119,    8,    0
105608,20210120,    8,    0
105608,20210121,    6,    0
105608,20210122,    6,    0
105608,20210123,    4,    0
105608,20210124,    4,    0
105608,20210125,    5,    0
105608,20210126,    8,    0
105608,20210127,    8,    0
105608,20210128,    8,    0
105608,20210129,    8,    0
105608,20210130,    4,    0
105608,20210131,    7,    0
105608,20210201,    7,    0
105608,20210202,    8,    0
105608,20210203,    8,    0
105608,20210204,    8,    0
105608,20210205,    8,    0
105608,20210206,    8,    0
105608,20210207,    8,    0
105608,20210208,    6,    0
105608,20210209,    8,    0
105608,20210210,    4,    0
105608,20210211,    2,    0
105608,20210212,    3,    0
105608,20210213,    7,    0
105608,20210214,    8,    0
105608,20210215,    8,    0
105608,20210216,    8,    0
105608,20210217,    8,    0
105608,20210218,    8,    0
105608,20210219,    8,    0
105608,20210220,    8,    0
105608,20210221,    7,    0
105608,20210222,    5,    0
105608,20210223,    8,    0
105608,20210224,    8,    0
105608,20210225,    5,    0
105608,20210226,    5,    0
105608,20210227,    8,    0
903162,20210228,-9999,    9
105608,20210301,    1,    0
105608,20210302,    5,    0
105608,20210303,    8,    0
105608,20210304,    8,    0
105608,20210305,    8,    0
