 SOUID,    DATE,   HU, Q_HU
105610,20170211,   91,    0
105610,20170212,   87,    0
105610,20170213,   92,    0
105610,20170214,   82,    0
105610,20170215,   93,    0
105610,20170216,   90,    0
105610,20170217,   98,    0
105610,20170218,   95,    0
105610,20170219,   95,    0
105610,20170220,   88,    0
105610,20170221,   91,    0
105610,20170222,   80,    0
105610,20170223,   92,    0
105610,20170224,   84,    0
105610,20170225,   94,    0
105610,20170226,   93,    0
105610,20170227,   92,    0
105610,20170228,   90,    0
105610,20170301,   92,    0
105610,20170302,   87,    0
105610,20170303,   97,    0
105610,20170304,   92,    0
105610,20170305,   90,    0
105610,20170306,   84,    0
105610,20170307,   90,    0
105610,20170308,   85,    0
105610,20170309,   79,    0
105610,20170310,   96,    0
105610,20170311,   98,    0
105610,20170312,   94,    0
105610,20170313,   86,    0
105610,20170314,   75,    0
105610,20170315,   84,    0
105610,20170316,   91,    0
105610,20170317,   91,    0
105610,20170318,   88,    0
105610,20170319,   87,    0
105610,20170320,   82,    0
105610,20170321,   74,    0
105610,20170322,   93,    0
105610,20170323,   88,    0
105610,20170324,   77,    0
105610,20170325,   69,    0
105610,20170326,   67,    0
105610,20170327,   75,    0
105610,20170328,   90,    0
105610,20170329,   99,    0
105610,20170330,   99,    0
105610,20170331,   97,    0
105610,20170401,   90,    0
105610,20170402,   84,    0
105610,20170403,   89,    0
105610,20170404,   77,    0
105610,20170405,   75,    0
105610,20170406,   83,    0
105610,20170407,   81,    0
105610,20170408,   80,    0
105610,20170409,   80,    0
105610,20170410,   65,    0
105610,20170411,   75,    0
105610,20170412,   76,    0
105610,20170413,   74,    0
105610,20170414,   84,    0
105610,20170415,   75,    0
105610,20170416,   91,    0
105610,20170417,   80,    0
105610,20170418,   67,    0
105610,20170419,   86,    0
105610,20170420,   79,    0
105610,20170421,   76,    0
105610,20170422,   64,    0
105610,20170423,   68,    0
105610,20170424,   70,    0
105610,20170425,   70,    0
105610,20170426,   60,    0
105610,20170427,   75,    0
105610,20170428,   81,    0
105610,20170429,   77,    0
105610,20170430,   63,    0
105610,20170501,   76,    0
105610,20170502,   84,    0
105610,20170503,   61,    0
105610,20170504,   67,    0
105610,20170505,   68,    0
105610,20170506,   68,    0
105610,20170507,   77,    0
105610,20170508,   66,    0
105610,20170509,   70,    0
105610,20170510,   80,    0
105610,20170511,   68,    0
105610,20170512,   80,    0
105610,20170513,   94,    0
105610,20170514,   79,    0
105610,20170515,   93,    0
105610,20170516,   97,    0
105610,20170517,   84,    0
105610,20170518,-9999,    9
105610,20170519,-9999,    9
105610,20170520,-9999,    9
105610,20170521,-9999,    9
105610,20170522,-9999,    9
105610,20170523,-9999,    9
105610,20170524,-9999,    9
105610,20170525,   76,    0
105610,20170526,   67,    0
105610,20170527,   83,    0
105610,20170528,   83,    0
105610,20170529,   89,    0
105610,20170530,   82,    0
105610,20170531,   67,    0
105610,20170601,   88,    0
105610,20170602,   86,    0
105610,20170603,   79,    0
105610,20170604,   81,    0
105610,20170605,   91,    0
105610,20170606,   89,    0
105610,20170607,   71,    0
105610,20170608,   96,    0
105610,20170609,   88,    0
105610,20170610,   94,    0
105610,20170611,   93,    0
105610,20170612,   84,    0
105610,20170613,   90,    0
105610,20170614,   83,    0
105610,20170615,   86,    0
105610,20170616,   91,    0
105610,20170617,   84,    0
105610,20170618,   82,    0
105610,20170619,   78,    0
105610,20170620,   76,    0
105610,20170621,   85,    0
105610,20170622,   81,    0
105610,20170623,   88,    0
105610,20170624,   77,    0
105610,20170625,   67,    0
105610,20170626,   74,    0
105610,20170627,   93,    0
105610,20170628,   82,    0
105610,20170629,   90,    0
105610,20170630,   88,    0
105610,20170701,   84,    0
105610,20170702,   82,    0
105610,20170703,   73,    0
105610,20170704,   94,    0
105610,20170705,   89,    0
105610,20170706,   87,    0
105610,20170707,   90,    0
105610,20170708,   78,    0
105610,20170709,   87,    0
105610,20170710,   90,    0
105610,20170711,   82,    0
105610,20170712,   77,    0
105610,20170713,   89,    0
105610,20170714,   83,    0
105610,20170715,   96,    0
105610,20170716,   78,    0
105610,20170717,   74,    0
105610,20170718,   71,    0
105610,20170719,   87,    0
105610,20170720,   81,    0
105610,20170721,   86,    0
105610,20170722,   92,    0
105610,20170723,   91,    0
105610,20170724,   81,    0
105610,20170725,   86,    0
105610,20170726,   91,    0
105610,20170727,   90,    0
105610,20170728,   89,    0
105610,20170729,   87,    0
105610,20170730,   92,    0
105610,20170731,   89,    0
105610,20170801,   86,    0
105610,20170802,   89,    0
105610,20170803,   87,    0
105610,20170804,   80,    0
105610,20170805,   78,    0
105610,20170806,   92,    0
105610,20170807,   87,    0
105610,20170808,   82,    0
105610,20170809,   72,    0
105610,20170810,   82,    0
105610,20170811,   91,    0
105610,20170812,   82,    0
105610,20170813,   77,    0
105610,20170814,   94,    0
105610,20170815,   88,    0
105610,20170816,   90,    0
105610,20170817,   85,    0
105610,20170818,   89,    0
105610,20170819,   82,    0
105610,20170820,   84,    0
105610,20170821,   87,    0
105610,20170822,   89,    0
105610,20170823,   89,    0
105610,20170824,   86,    0
105610,20170825,   90,    0
105610,20170826,   91,    0
105610,20170827,   95,    0
105610,20170828,   95,    0
105610,20170829,   89,    0
105610,20170830,   84,    0
105610,20170831,   83,    0
105610,20170901,   80,    0
105610,20170902,   83,    0
105610,20170903,   86,    0
105610,20170904,   96,    0
105610,20170905,   91,    0
105610,20170906,   87,    0
105610,20170907,   95,    0
105610,20170908,   90,    0
105610,20170909,   87,    0
105610,20170910,   93,    0
105610,20170911,   82,    0
105610,20170912,   83,    0
105610,20170913,   85,    0
105610,20170914,   77,    0
105610,20170915,   74,    0
105610,20170916,   79,    0
105610,20170917,   84,    0
105610,20170918,   84,    0
105610,20170919,   88,    0
105610,20170920,   96,    0
105610,20170921,   90,    0
105610,20170922,   92,    0
105610,20170923,   92,    0
105610,20170924,   87,    0
105610,20170925,   93,    0
105610,20170926,   88,    0
105610,20170927,   84,    0
105610,20170928,   90,    0
105610,20170929,   86,    0
105610,20170930,   91,    0
105610,20171001,   93,    0
105610,20171002,   84,    0
105610,20171003,   80,    0
105610,20171004,   90,    0
105610,20171005,   78,    0
105610,20171006,   84,    0
105610,20171007,   89,    0
105610,20171008,   87,    0
105610,20171009,   93,    0
105610,20171010,   88,    0
105610,20171011,   90,    0
105610,20171012,   88,    0
105610,20171013,   96,    0
105610,20171014,   94,    0
105610,20171015,   93,    0
105610,20171016,   92,    0
105610,20171017,   91,    0
105610,20171018,   94,    0
105610,20171019,   91,    0
105610,20171020,   90,    0
105610,20171021,   90,    0
105610,20171022,   87,    0
105610,20171023,   95,    0
105610,20171024,   91,    0
105610,20171025,   86,    0
105610,20171026,   87,    0
105610,20171027,   83,    0
105610,20171028,   89,    0
105610,20171029,   74,    0
105610,20171030,   92,    0
105610,20171031,   96,    0
105610,20171101,   93,    0
105610,20171102,   88,    0
105610,20171103,   90,    0
105610,20171104,   88,    0
105610,20171105,   85,    0
105610,20171106,   94,    0
105610,20171107,   88,    0
105610,20171108,   94,    0
105610,20171109,   81,    0
105610,20171110,   80,    0
105610,20171111,   89,    0
105610,20171112,   69,    0
105610,20171113,   83,    0
105610,20171114,   93,    0
105610,20171115,   97,    0
105610,20171116,   85,    0
105610,20171117,   93,    0
105610,20171118,   79,    0
105610,20171119,   86,    0
105610,20171120,   97,    0
105610,20171121,   97,    0
105610,20171122,   95,    0
105610,20171123,   90,    0
105610,20171124,   94,    0
105610,20171125,   88,    0
105610,20171126,   88,    0
105610,20171127,   86,    0
105610,20171128,   77,    0
105610,20171129,   71,    0
105610,20171130,   70,    0
105610,20171201,   79,    0
105610,20171202,   89,    0
105610,20171203,   78,    0
105610,20171204,   88,    0
105610,20171205,   91,    0
105610,20171206,   93,    0
105610,20171207,   85,    0
105610,20171208,   72,    0
105610,20171209,   80,    0
105610,20171210,   84,    0
105610,20171211,   83,    0
105610,20171212,   91,    0
105610,20171213,   92,    0
105610,20171214,   94,    0
105610,20171215,   82,    0
105610,20171216,   87,    0
105610,20171217,   90,    0
105610,20171218,   96,    0
105610,20171219,   99,    0
105610,20171220,   97,    0
105610,20171221,   99,    0
105610,20171222,   97,    0
105610,20171223,   97,    0
105610,20171224,   93,    0
105610,20171225,   95,    0
105610,20171226,   93,    0
105610,20171227,   79,    0
105610,20171228,   79,    0
105610,20171229,   94,    0
105610,20171230,   94,    0
105610,20171231,   86,    0
105610,20180101,   87,    0
105610,20180102,   94,    0
105610,20180103,   90,    0
105610,20180104,   95,    0
105610,20180105,   94,    0
105610,20180106,   81,    0
105610,20180107,   85,    0
105610,20180108,   82,    0
105610,20180109,   90,    0
105610,20180110,   94,    0
105610,20180111,   94,    0
105610,20180112,   85,    0
105610,20180113,   83,    0
105610,20180114,   92,    0
105610,20180115,   90,    0
105610,20180116,   94,    0
105610,20180117,   91,    0
105610,20180118,   92,    0
105610,20180119,   90,    0
105610,20180120,   90,    0
105610,20180121,   92,    0
105610,20180122,   96,    0
105610,20180123,   96,    0
105610,20180124,   86,    0
105610,20180125,   90,    0
105610,20180126,   91,    0
105610,20180127,   88,    0
105610,20180128,   90,    0
105610,20180129,   83,    0
105610,20180130,   89,    0
105610,20180131,   90,    0
105610,20180201,   74,    0
105610,20180202,   76,    0
105610,20180203,   95,    0
105610,20180204,   90,    0
105610,20180205,   86,    0
105610,20180206,   80,    0
105610,20180207,   82,    0
105610,20180208,   95,    0
105610,20180209,   83,    0
105610,20180210,   90,    0
105610,20180211,   81,    0
105610,20180212,   89,    0
105610,20180213,   89,    0
105610,20180214,   91,    0
105610,20180215,   82,    0
105610,20180216,   87,    0
105610,20180217,   91,    0
105610,20180218,   97,    0
105610,20180219,   89,    0
105610,20180220,   74,    0
105610,20180221,   83,    0
105610,20180222,   84,    0
105610,20180223,   77,    0
105610,20180224,   71,    0
105610,20180225,   74,    0
105610,20180226,   67,    0
105610,20180227,   80,    0
105610,20180228,   84,    0
105610,20180301,   84,    0
105610,20180302,   82,    0
105610,20180303,   83,    0
105610,20180304,   93,    0
105610,20180305,   94,    0
105610,20180306,   94,    0
105610,20180307,   94,    0
105610,20180308,   90,    0
105610,20180309,   83,    0
105610,20180310,   93,    0
105610,20180311,   95,    0
105610,20180312,   92,    0
105610,20180313,   86,    0
105610,20180314,   78,    0
105610,20180315,   85,    0
105610,20180316,   86,    0
105610,20180317,   74,    0
105610,20180318,   76,    0
105610,20180319,   71,    0
105610,20180320,   66,    0
105610,20180321,   85,    0
105610,20180322,   86,    0
105610,20180323,   91,    0
105610,20180324,   80,    0
105610,20180325,   82,    0
105610,20180326,   81,    0
105610,20180327,   89,    0
105610,20180328,   86,    0
105610,20180329,   80,    0
105610,20180330,   88,    0
105610,20180331,   88,    0
105610,20180401,   81,    0
105610,20180402,   92,    0
105610,20180403,   94,    0
105610,20180404,   95,    0
105610,20180405,   77,    0
105610,20180406,   78,    0
105610,20180407,   93,    0
105610,20180408,   92,    0
105610,20180409,   83,    0
105610,20180410,   92,    0
105610,20180411,   95,    0
105610,20180412,   92,    0
105610,20180413,   95,    0
105610,20180414,   89,    0
105610,20180415,   86,    0
105610,20180416,   84,    0
105610,20180417,   88,    0
105610,20180418,   94,    0
105610,20180419,   89,    0
105610,20180420,   80,    0
105610,20180421,   76,    0
105610,20180422,   89,    0
105610,20180423,   86,    0
105610,20180424,   83,    0
105610,20180425,   89,    0
105610,20180426,   81,    0
105610,20180427,   78,    0
105610,20180428,   78,    0
105610,20180429,   74,    0
105610,20180430,   63,    0
105610,20180501,   84,    0
105610,20180502,   76,    0
105610,20180503,   91,    0
105610,20180504,   94,    0
105610,20180505,   96,    0
105610,20180506,   80,    0
105610,20180507,   70,    0
105610,20180508,   96,    0
105610,20180509,   93,    0
105610,20180510,   82,    0
105610,20180511,   77,    0
105610,20180512,   78,    0
105610,20180513,   77,    0
105610,20180514,   73,    0
105610,20180515,   79,    0
105610,20180516,   61,    0
105610,20180517,   68,    0
105610,20180518,   71,    0
105610,20180519,   69,    0
105610,20180520,   64,    0
105610,20180521,   65,    0
105610,20180522,-9999,    9
105610,20180523,   82,    0
105610,20180524,   74,    0
105610,20180525,   70,    0
105610,20180526,   75,    0
105610,20180527,   76,    0
105610,20180528,   77,    0
105610,20180529,   87,    0
105610,20180530,   86,    0
105610,20180531,   86,    0
105610,20180601,   82,    0
105610,20180602,   94,    0
105610,20180603,   97,    0
105610,20180604,   93,    0
105610,20180605,   75,    0
105610,20180606,   78,    0
105610,20180607,   70,    0
105610,20180608,   75,    0
105610,20180609,   85,    0
105610,20180610,   83,    0
105610,20180611,   82,    0
105610,20180612,   82,    0
105610,20180613,   89,    0
105610,20180614,   81,    0
105610,20180615,   81,    0
105610,20180616,   89,    0
105610,20180617,   93,    0
105610,20180618,   84,    0
105610,20180619,   80,    0
105610,20180620,   83,    0
105610,20180621,   64,    0
105610,20180622,   68,    0
105610,20180623,   73,    0
105610,20180624,   74,    0
105610,20180625,   64,    0
105610,20180626,   64,    0
105610,20180627,   63,    0
105610,20180628,   61,    0
105610,20180629,   64,    0
105610,20180630,   66,    0
105610,20180701,   61,    0
105610,20180702,   79,    0
105610,20180703,   72,    0
105610,20180704,   72,    0
105610,20180705,   78,    0
105610,20180706,   74,    0
105610,20180707,-9999,    9
105610,20180708,   77,    0
105610,20180709,   81,    0
105610,20180710,   78,    0
105610,20180711,   79,    0
105610,20180712,   76,    0
105610,20180713,   88,    0
105610,20180714,   84,    0
105610,20180715,   87,    0
105610,20180716,   89,    0
105610,20180717,   87,    0
105610,20180718,   86,    0
105610,20180719,   81,    0
105610,20180720,   97,    0
105610,20180721,   90,    0
105610,20180722,   93,    0
105610,20180723,   93,    0
105610,20180724,   78,    0
105610,20180725,   76,    0
105610,20180726,   71,    0
105610,20180727,   74,    0
105610,20180728,   91,    0
105610,20180729,   96,    0
105610,20180730,   91,    0
105610,20180731,   88,    0
105610,20180801,   91,    0
105610,20180802,   97,    0
105610,20180803,   92,    0
105610,20180804,   82,    0
105610,20180805,   84,    0
105610,20180806,   95,    0
105610,20180807,   90,    0
105610,20180808,   90,    0
105610,20180809,   84,    0
105610,20180810,   89,    0
105610,20180811,   80,    0
105610,20180812,   93,    0
105610,20180813,   87,    0
105610,20180814,   93,    0
105610,20180815,   94,    0
105610,20180816,   88,    0
105610,20180817,   92,    0
105610,20180818,   96,    0
105610,20180819,   88,    0
105610,20180820,   90,    0
105610,20180821,   96,    0
105610,20180822,   90,    0
105610,20180823,   90,    0
105610,20180824,   87,    0
105610,20180825,   78,    0
105610,20180826,   96,    0
105610,20180827,   92,    0
105610,20180828,   88,    0
105610,20180829,   79,    0
105610,20180830,   82,    0
105610,20180831,   77,    0
105610,20180901,   99,    0
105610,20180902,   98,    0
105610,20180903,   95,    0
105610,20180904,   80,    0
105610,20180905,   85,    0
105610,20180906,   90,    0
105610,20180907,   84,    0
105610,20180908,   92,    0
105610,20180909,   91,    0
105610,20180910,   89,    0
105610,20180911,   78,    0
105610,20180912,   83,    0
105610,20180913,   91,    0
105610,20180914,   92,    0
105610,20180915,   93,    0
105610,20180916,   86,    0
105610,20180917,   93,    0
105610,20180918,   94,    0
105610,20180919,   81,    0
105610,20180920,   82,    0
105610,20180921,   84,    0
105610,20180922,   81,    0
105610,20180923,   80,    0
105610,20180924,   82,    0
105610,20180925,   90,    0
105610,20180926,   97,    0
105610,20180927,   87,    0
105610,20180928,   80,    0
105610,20180929,   74,    0
105610,20180930,   81,    0
105610,20181001,   92,    0
105610,20181002,   74,    0
105610,20181003,   90,    0
105610,20181004,   92,    0
105610,20181005,   86,    0
105610,20181006,   77,    0
105610,20181007,   92,    0
105610,20181008,   93,    0
105610,20181009,   92,    0
105610,20181010,   81,    0
105610,20181011,   90,    0
105610,20181012,   93,    0
105610,20181013,   97,    0
105610,20181014,   92,    0
105610,20181015,   90,    0
105610,20181016,   96,    0
105610,20181017,   90,    0
105610,20181018,   90,    0
105610,20181019,   97,    0
105610,20181020,   98,    0
105610,20181021,   92,    0
105610,20181022,   81,    0
105610,20181023,   83,    0
105610,20181024,   83,    0
105610,20181025,   87,    0
105610,20181026,   71,    0
105610,20181027,   69,    0
105610,20181028,   84,    0
105610,20181029,   90,    0
105610,20181030,   90,    0
105610,20181031,   96,    0
105610,20181101,   95,    0
105610,20181102,   91,    0
105610,20181103,   97,    0
105610,20181104,   94,    0
105610,20181105,   94,    0
105610,20181106,   90,    0
105610,20181107,   92,    0
105610,20181108,   95,    0
105610,20181109,   87,    0
105610,20181110,   95,    0
105610,20181111,   97,    0
105610,20181112,   94,    0
105610,20181113,-9999,    9
105610,20181114,   94,    0
105610,20181115,   84,    0
105610,20181116,   95,    0
105610,20181117,   92,    0
105610,20181118,   93,    0
105610,20181119,   90,    0
105610,20181120,   91,    0
105610,20181121,   88,    0
105610,20181122,   96,    0
105610,20181123,   96,    0
105610,20181124,   93,    0
105610,20181125,   93,    0
105610,20181126,   94,    0
105610,20181127,   91,    0
105610,20181128,   95,    0
105610,20181129,   93,    0
105610,20181130,   85,    0
105610,20181201,   97,    0
105610,20181202,   99,    0
105610,20181203,   87,    0
105610,20181204,   95,    0
105610,20181205,   98,    0
105610,20181206,   96,    0
105610,20181207,   88,    0
105610,20181208,   90,    0
105610,20181209,   89,    0
105610,20181210,   97,    0
105610,20181211,   98,    0
105610,20181212,   86,    0
105610,20181213,   74,    0
105610,20181214,   84,    0
105610,20181215,   81,    0
105610,20181216,   95,    0
105610,20181217,   98,    0
105610,20181218,   94,    0
105610,20181219,   96,    0
105610,20181220,   96,    0
105610,20181221,   97,    0
105610,20181222,   97,    0
105610,20181223,   98,    0
105610,20181224,   95,    0
105610,20181225,   99,    0
105610,20181226,   98,    0
105610,20181227,   96,    0
105610,20181228,   94,    0
105610,20181229,   88,    0
105610,20181230,   92,    0
105610,20181231,   90,    0
105610,20190101,   80,    0
105610,20190102,   89,    0
105610,20190103,   93,    0
105610,20190104,   89,    0
105610,20190105,   84,    0
105610,20190106,   98,    0
105610,20190107,   85,    0
105610,20190108,   79,    0
105610,20190109,   85,    0
105610,20190110,   92,    0
105610,20190111,   93,    0
105610,20190112,   89,    0
105610,20190113,   80,    0
105610,20190114,   85,    0
105610,20190115,   92,    0
105610,20190116,   88,    0
105610,20190117,   70,    0
105610,20190118,   87,    0
105610,20190119,   96,    0
105610,20190120,   93,    0
105610,20190121,   92,    0
105610,20190122,   92,    0
105610,20190123,   89,    0
105610,20190124,   97,    0
105610,20190125,   96,    0
105610,20190126,   95,    0
105610,20190127,   70,    0
105610,20190128,   70,    0
105610,20190129,   94,    0
105610,20190130,   92,    0
105610,20190131,   87,    0
105610,20190201,   78,    0
105610,20190202,   82,    0
105610,20190203,   92,    0
105610,20190204,   88,    0
105610,20190205,   97,    0
105610,20190206,   96,    0
105610,20190207,   93,    0
105610,20190208,   92,    0
105610,20190209,   83,    0
105610,20190210,   91,    0
105610,20190211,   88,    0
105610,20190212,   99,    0
105610,20190213,   98,    0
105610,20190214,   92,    0
105610,20190215,   81,    0
105610,20190216,   91,    0
105610,20190217,   89,    0
105610,20190218,   92,    0
105610,20190219,   92,    0
105610,20190220,   99,    0
105610,20190221,   98,    0
105610,20190222,   84,    0
105610,20190223,   88,    0
105610,20190224,   94,    0
105610,20190225,   91,    0
105610,20190226,   81,    0
105610,20190227,   89,    0
105610,20190228,   98,    0
105610,20190301,   96,    0
105610,20190302,   94,    0
105610,20190303,   82,    0
105610,20190304,   81,    0
105610,20190305,   96,    0
105610,20190306,   97,    0
105610,20190307,   86,    0
105610,20190308,   91,    0
105610,20190309,   87,    0
105610,20190310,   93,    0
105610,20190311,   84,    0
105610,20190312,   89,    0
105610,20190313,   80,    0
105610,20190314,   83,    0
105610,20190315,   83,    0
105610,20190316,   93,    0
105610,20190317,   77,    0
105610,20190318,   92,    0
105610,20190319,   97,    0
105610,20190320,   99,    0
105610,20190321,   98,    0
105610,20190322,   92,    0
105610,20190323,   79,    0
105610,20190324,   84,    0
105610,20190325,   71,    0
105610,20190326,   80,    0
105610,20190327,   80,    0
105610,20190328,   81,    0
105610,20190329,   85,    0
105610,20190330,   91,    0
105610,20190331,   76,    0
105610,20190401,   85,    0
105610,20190402,   88,    0
105610,20190403,   90,    0
105610,20190404,   89,    0
105610,20190405,   69,    0
105610,20190406,   92,    0
105610,20190407,   95,    0
105610,20190408,   87,    0
105610,20190409,   73,    0
105610,20190410,   77,    0
105610,20190411,   76,    0
105610,20190412,   72,    0
105610,20190413,   67,    0
105610,20190414,   68,    0
105610,20190415,   70,    0
105610,20190416,   81,    0
105610,20190417,   74,    0
105610,20190418,   76,    0
105610,20190419,   65,    0
105610,20190420,   67,    0
105610,20190421,   72,    0
105610,20190422,   62,    0
105610,20190423,   69,    0
105610,20190424,   86,    0
105610,20190425,   88,    0
105610,20190426,   91,    0
105610,20190427,   86,    0
105610,20190428,   85,    0
105610,20190429,   79,    0
105610,20190430,   80,    0
105610,20190501,   93,    0
105610,20190502,   84,    0
105610,20190503,   73,    0
105610,20190504,   66,    0
105610,20190505,   71,    0
105610,20190506,   83,    0
105610,20190507,   87,    0
105610,20190508,   95,    0
105610,20190509,   76,    0
105610,20190510,   73,    0
105610,20190511,   65,    0
105610,20190512,   63,    0
105610,20190513,   69,    0
105610,20190514,   68,    0
105610,20190515,   72,    0
105610,20190516,   63,    0
105610,20190517,   66,    0
105610,20190518,   95,    0
105610,20190519,   93,    0
105610,20190520,   80,    0
105610,20190521,   73,    0
105610,20190522,   71,    0
105610,20190523,   70,    0
105610,20190524,   67,    0
105610,20190525,   91,    0
105610,20190526,   85,    0
105610,20190527,   85,    0
105610,20190528,   90,    0
105610,20190529,-9999,    9
105610,20190530,   97,    0
105610,20190531,   99,    0
105610,20190601,   95,    0
105610,20190602,   96,    0
105610,20190603,   87,    0
105610,20190604,   88,    0
105610,20190605,   91,    0
105610,20190606,   80,    0
105610,20190607,   79,    0
105610,20190608,   88,    0
105610,20190609,   84,    0
105610,20190610,-9999,    9
105610,20190611,   76,    0
105610,20190612,   85,    0
105610,20190613,   89,    0
105610,20190614,   83,    0
105610,20190615,   83,    0
105610,20190616,   84,    0
105610,20190617,   87,    0
105610,20190618,   77,    0
105610,20190619,   80,    0
105610,20190620,   73,    0
105610,20190621,   70,    0
105610,20190622,   72,    0
105610,20190623,   69,    0
105610,20190624,   95,    0
105610,20190625,   90,    0
105610,20190626,   78,    0
105610,20190627,   72,    0
105610,20190628,   72,    0
105610,20190629,   87,    0
105610,20190630,   88,    0
105610,20190701,   78,    0
105610,20190702,   73,    0
105610,20190703,   75,    0
105610,20190704,   74,    0
105610,20190705,   86,    0
105610,20190706,   67,    0
105610,20190707,   72,    0
105610,20190708,   77,    0
105610,20190709,   95,    0
105610,20190710,   91,    0
105610,20190711,   91,    0
105610,20190712,   76,    0
105610,20190713,   79,    0
105610,20190714,   76,    0
105610,20190715,   77,    0
105610,20190716,   90,    0
105610,20190717,   96,    0
105610,20190718,   91,    0
105610,20190719,   94,    0
105610,20190720,   84,    0
105610,20190721,   91,    0
105610,20190722,   96,    0
105610,20190723,   89,    0
105610,20190724,   91,    0
105610,20190725,   80,    0
105610,20190726,   86,    0
105610,20190727,   94,    0
105610,20190728,   86,    0
105610,20190729,   93,    0
105610,20190730,   87,    0
105610,20190731,   81,    0
105610,20190801,   82,    0
105610,20190802,   83,    0
105610,20190803,   82,    0
105610,20190804,   86,    0
105610,20190805,   87,    0
105610,20190806,   94,    0
105610,20190807,   87,    0
105610,20190808,   84,    0
105610,20190809,   91,    0
105610,20190810,   94,    0
105610,20190811,   96,    0
105610,20190812,   84,    0
105610,20190813,   84,    0
105610,20190814,   97,    0
105610,20190815,   79,    0
105610,20190816,   96,    0
105610,20190817,   83,    0
105610,20190818,   90,    0
105610,20190819,   87,    0
105610,20190820,   88,    0
105610,20190821,   92,    0
105610,20190822,   92,    0
105610,20190823,   92,    0
105610,20190824,   84,    0
105610,20190825,   73,    0
105610,20190826,   90,    0
105610,20190827,   90,    0
105610,20190828,   88,    0
105610,20190829,   91,    0
105610,20190830,   94,    0
105610,20190831,   84,    0
105610,20190901,   82,    0
105610,20190902,   96,    0
105610,20190903,   97,    0
105610,20190904,   87,    0
105610,20190905,   79,    0
105610,20190906,   82,    0
105610,20190907,   78,    0
105610,20190908,   87,    0
105610,20190909,   92,    0
105610,20190910,   89,    0
105610,20190911,   82,    0
105610,20190912,   89,    0
105610,20190913,   85,    0
105610,20190914,   87,    0
105610,20190915,   83,    0
105610,20190916,   83,    0
105610,20190917,   73,    0
105610,20190918,   85,    0
105610,20190919,   90,    0
105610,20190920,   86,    0
105610,20190921,   77,    0
105610,20190922,   94,    0
105610,20190923,   86,    0
105610,20190924,   95,    0
105610,20190925,   98,    0
105610,20190926,   94,    0
105610,20190927,   94,    0
105610,20190928,   90,    0
105610,20190929,   92,    0
105610,20190930,   92,    0
105610,20191001,   85,    0
105610,20191002,   77,    0
105610,20191003,   89,    0
105610,20191004,   96,    0
105610,20191005,   89,    0
105610,20191006,   94,    0
105610,20191007,   92,    0
105610,20191008,   87,    0
105610,20191009,   87,    0
105610,20191010,   92,    0
105610,20191011,   82,    0
105610,20191012,   89,    0
105610,20191013,   98,    0
105610,20191014,   95,    0
105610,20191015,   92,    0
105610,20191016,   91,    0
105610,20191017,   91,    0
105610,20191018,   93,    0
105610,20191019,   90,    0
105610,20191020,   74,    0
105610,20191021,   78,    0
105610,20191022,   86,    0
105610,20191023,   87,    0
105610,20191024,   92,    0
105610,20191025,   98,    0
105610,20191026,   90,    0
105610,20191027,   81,    0
105610,20191028,   81,    0
105610,20191029,   90,    0
105610,20191030,   94,    0
105610,20191031,   85,    0
105610,20191101,   99,    0
105610,20191102,   95,    0
105610,20191103,   93,    0
105610,20191104,   93,    0
105610,20191105,   89,    0
105610,20191106,   95,    0
105610,20191107,   92,    0
105610,20191108,   84,    0
105610,20191109,   88,    0
105610,20191110,   84,    0
105610,20191111,   93,    0
105610,20191112,   85,    0
105610,20191113,   92,    0
105610,20191114,   81,    0
105610,20191115,   87,    0
105610,20191116,   91,    0
105610,20191117,   93,    0
105610,20191118,   89,    0
105610,20191119,   91,    0
105610,20191120,   87,    0
105610,20191121,   78,    0
105610,20191122,   92,    0
105610,20191123,   95,    0
105610,20191124,   99,    0
105610,20191125,   96,    0
105610,20191126,   98,    0
105610,20191127,   97,    0
105610,20191128,   88,    0
105610,20191129,   87,    0
105610,20191130,   91,    0
105610,20191201,   88,    0
105610,20191202,   96,    0
105610,20191203,   92,    0
105610,20191204,   96,    0
105610,20191205,   93,    0
105610,20191206,   92,    0
105610,20191207,   97,    0
105610,20191208,   88,    0
105610,20191209,   79,    0
105610,20191210,   94,    0
105610,20191211,   87,    0
105610,20191212,   96,    0
105610,20191213,   92,    0
105610,20191214,   87,    0
105610,20191215,   93,    0
105610,20191216,   93,    0
105610,20191217,   95,    0
105610,20191218,   95,    0
105610,20191219,   95,    0
105610,20191220,   96,    0
105610,20191221,   96,    0
105610,20191222,   99,    0
105610,20191223,   94,    0
105610,20191224,   96,    0
105610,20191225,   92,    0
105610,20191226,   88,    0
105610,20191227,   97,    0
105610,20191228,   92,    0
105610,20191229,   98,    0
105610,20191230,   95,    0
105610,20191231,   93,    0
105610,20200101,   96,    0
105610,20200102,   96,    0
105610,20200103,   87,    0
105610,20200104,   94,    0
105610,20200105,   97,    0
105610,20200106,   93,    0
105610,20200107,   96,    0
105610,20200108,   88,    0
105610,20200109,   95,    0
105610,20200110,   96,    0
105610,20200111,   96,    0
105610,20200112,   92,    0
105610,20200113,   91,    0
105610,20200114,   87,    0
105610,20200115,   80,    0
105610,20200116,   90,    0
105610,20200117,   94,    0
105610,20200118,   84,    0
105610,20200119,   92,    0
105610,20200120,   91,    0
