 SOUID,    DATE,   TN, Q_TN
100919,19670306,   50,    0
100919,19670307,   47,    0
100919,19670308,   43,    1
100919,19670309,    5,    0
100919,19670310,   13,    0
100919,19670311,   19,    0
100919,19670312,   14,    0
100919,19670313,  -44,    0
100919,19670314,  -17,    0
100919,19670315,   18,    0
100919,19670316,    6,    0
100919,19670317,   49,    0
100919,19670318,   31,    0
100919,19670319,   38,    0
100919,19670320,   29,    0
100919,19670321,   44,    0
100919,19670322,   32,    0
100919,19670323,   11,    0
100919,19670324,   14,    0
100919,19670325,   42,    0
100919,19670326,   -4,    0
100919,19670327,    4,    0
100919,19670328,   -5,    0
100919,19670329,   14,    0
100919,19670330,  -25,    0
100919,19670331,  -39,    0
100919,19670401,  -65,    0
100919,19670402,    2,    0
100919,19670403,   22,    0
100919,19670404,   55,    0
100919,19670405,   31,    0
100919,19670406,   10,    0
100919,19670407,   25,    0
100919,19670408,   14,    0
100919,19670409,   35,    0
100919,19670410,   31,    0
100919,19670411,   24,    0
100919,19670412,    1,    0
100919,19670413,    1,    0
100919,19670414,    2,    0
100919,19670415,   22,    0
100919,19670416,   -5,    0
100919,19670417,   65,    0
100919,19670418,  -19,    0
100919,19670419,   36,    0
100919,19670420,   44,    0
100919,19670421,  -14,    0
100919,19670422,  -51,    0
100919,19670423,   15,    0
100919,19670424,   -4,    0
100919,19670425,   35,    0
100919,19670426,   32,    0
100919,19670427,   38,    0
100919,19670428,   82,    0
100919,19670429,   49,    0
100919,19670430,   75,    1
100919,19670501,   -6,    0
100919,19670502,  -36,    0
100919,19670503,  -59,    0
100919,19670504,    5,    0
100919,19670505,   46,    0
100919,19670506,   52,    0
100919,19670507,   46,    0
100919,19670508,   52,    0
100919,19670509,   59,    0
100919,19670510,   39,    0
100919,19670511,   74,    0
100919,19670512,   72,    1
100919,19670513,   56,    0
100919,19670514,   45,    0
100919,19670515,   39,    0
100919,19670516,   39,    0
100919,19670517,   37,    0
100919,19670518,    7,    0
100919,19670519,   40,    0
100919,19670520,   36,    0
100919,19670521,   45,    0
100919,19670522,   68,    0
100919,19670523,   65,    0
100919,19670524,   62,    0
100919,19670525,   17,    0
100919,19670526,   22,    0
100919,19670527,   69,    0
100919,19670528,   71,    0
100919,19670529,   74,    0
100919,19670530,    9,    0
100919,19670531,   21,    0
100919,19670601,   84,    0
100919,19670602,   25,    0
100919,19670603,   95,    0
100919,19670604,   98,    0
100919,19670605,   11,    0
100919,19670606,   91,    0
100919,19670607,   67,    0
100919,19670608,   66,    0
100919,19670609,   29,    0
100919,19670610,   59,    0
100919,19670611,   53,    0
100919,19670612,   11,    0
100919,19670613,   45,    0
100919,19670614,   62,    0
100919,19670615,   65,    0
100919,19670616,   64,    0
100919,19670617,  103,    0
100919,19670618,   66,    0
100919,19670619,   49,    0
100919,19670620,  108,    0
100919,19670621,   68,    0
100919,19670622,   80,    0
100919,19670623,   50,    0
100919,19670624,   74,    0
100919,19670625,  102,    0
100919,19670626,  105,    0
100919,19670627,   74,    0
100919,19670628,   71,    0
100919,19670629,  100,    0
100919,19670630,   89,    0
100919,19670701,   64,    0
100919,19670702,   98,    0
100919,19670703,   68,    0
100919,19670704,   77,    0
100919,19670705,  100,    0
100919,19670706,  103,    0
100919,19670707,  115,    0
100919,19670708,   81,    0
100919,19670709,   75,    0
100919,19670710,  105,    0
100919,19670711,   87,    0
100919,19670712,   54,    0
100919,19670713,  122,    1
100919,19670714,  104,    0
100919,19670715,   92,    0
100919,19670716,  104,    0
100919,19670717,  121,    0
100919,19670718,  120,    0
100919,19670719,  124,    0
100919,19670720,   68,    0
100919,19670721,   69,    0
100919,19670722,   24,    0
100919,19670723,   40,    0
100919,19670724,   86,    0
100919,19670725,   64,    0
100919,19670726,  123,    0
100919,19670727,  100,    0
100919,19670728,  106,    0
100919,19670729,   90,    0
100919,19670730,  108,    0
100919,19670731,  131,    0
100919,19670801,  110,    0
100919,19670802,   60,    0
100919,19670803,   73,    0
100919,19670804,   73,    0
100919,19670805,   35,    0
100919,19670806,   95,    0
100919,19670807,   77,    0
100919,19670808,  111,    0
100919,19670809,  119,    0
100919,19670810,   92,    0
100919,19670811,   79,    0
100919,19670812,   94,    0
100919,19670813,  100,    0
100919,19670814,   58,    0
100919,19670815,  115,    0
100919,19670816,   96,    0
100919,19670817,   87,    0
100919,19670818,   94,    0
100919,19670819,   88,    0
100919,19670820,   48,    0
100919,19670821,   66,    0
100919,19670822,   89,    0
100919,19670823,  120,    0
100919,19670824,  113,    0
100919,19670825,  140,    0
100919,19670826,  126,    0
100919,19670827,  103,    0
100919,19670828,  130,    0
100919,19670829,   96,    0
100919,19670830,   84,    0
100919,19670831,   83,    0
100919,19670901,   26,    0
100919,19670902,   96,    0
100919,19670903,   91,    0
100919,19670904,   79,    0
100919,19670905,   85,    0
100919,19670906,   88,    0
100919,19670907,   24,    0
100919,19670908,   13,    0
100919,19670909,   53,    0
100919,19670910,   91,    0
100919,19670911,  102,    0
100919,19670912,  106,    0
100919,19670913,   28,    0
100919,19670914,   34,    0
100919,19670915,   44,    0
100919,19670916,  102,    0
100919,19670917,  112,    0
100919,19670918,   89,    0
100919,19670919,   60,    0
100919,19670920,   43,    0
100919,19670921,   68,    0
100919,19670922,   75,    0
100919,19670923,   39,    0
100919,19670924,   69,    0
100919,19670925,  100,    0
100919,19670926,   86,    0
100919,19670927,   99,    0
100919,19670928,   79,    0
100919,19670929,  100,    0
100919,19670930,   85,    0
100919,19671001,   94,    0
100919,19671002,   53,    0
100919,19671003,   70,    0
100919,19671004,   34,    0
100919,19671005,   39,    0
100919,19671006,   57,    0
100919,19671007,   95,    0
100919,19671008,   91,    0
100919,19671009,   91,    0
100919,19671010,   68,    0
100919,19671011,   52,    0
100919,19671012,   22,    0
100919,19671013,   29,    0
100919,19671014,   66,    0
100919,19671015,   67,    0
100919,19671016,   13,    0
100919,19671017,   25,    0
100919,19671018,   -7,    0
100919,19671019,   28,    0
100919,19671020,   81,    0
100919,19671021,   63,    0
100919,19671022,   55,    0
100919,19671023,   67,    0
100919,19671024,   43,    0
100919,19671025,   50,    0
100919,19671026,   70,    0
100919,19671027,   58,    0
100919,19671028,   15,    0
100919,19671029,   10,    0
100919,19671030,  -25,    0
100919,19671031,    0,    0
100919,19671101,  -31,    0
100919,19671102,   -5,    0
100919,19671103,   30,    0
100919,19671104,   16,    0
100919,19671105,   13,    0
100919,19671106,   21,    0
100919,19671107,  -15,    0
100919,19671108,  -25,    0
100919,19671109,   17,    0
100919,19671110,   10,    0
100919,19671111,   40,    0
100919,19671112,   23,    0
100919,19671113,   24,    0
100919,19671114,   50,    0
100919,19671115,   30,    0
100919,19671116,   -7,    0
100919,19671117,  -22,    0
100919,19671118,    9,    0
100919,19671119,  -24,    0
100919,19671120,  -24,    0
100919,19671121,  -15,    0
100919,19671122,  -16,    0
100919,19671123,  -45,    0
100919,19671124,  -18,    0
100919,19671125,    8,    0
100919,19671126,  -35,    0
100919,19671127,  -56,    0
100919,19671128,    7,    0
100919,19671129,   28,    0
100919,19671130,   26,    0
100919,19671201,   68,    0
100919,19671202,   64,    0
100919,19671203,   53,    0
100919,19671204,   16,    0
100919,19671205,   45,    1
100919,19671206,  -17,    0
100919,19671207,  -43,    0
100919,19671208,  -63,    0
100919,19671209,  -58,    0
100919,19671210,  -35,    0
100919,19671211,  -45,    0
100919,19671212,  -13,    0
100919,19671213,   -1,    0
100919,19671214,   56,    0
100919,19671215,   45,    1
100919,19671216,   -8,    0
100919,19671217,  -78,    0
100919,19671218,  -60,    0
100919,19671219,  -66,    0
100919,19671220,  -89,    0
100919,19671221,  -86,    0
100919,19671222,   50,    0
100919,19671223,   77,    1
100919,19671224,   44,    0
100919,19671225,   18,    0
100919,19671226,   18,    0
100919,19671227,   25,    0
100919,19671228,   14,    0
100919,19671229,   -1,    0
100919,19671230,  -36,    0
100919,19671231,  -15,    0
100919,19680101,  -25,    0
100919,19680102,  -22,    0
100919,19680103,  -24,    0
100919,19680104,  -90,    0
100919,19680105,  -76,    0
100919,19680106,    0,    0
100919,19680107,  -26,    0
100919,19680108, -102,    0
100919,19680109,  -69,    0
100919,19680110,  -97,    0
100919,19680111,  -64,    0
100919,19680112,  -63,    0
100919,19680113,  -64,    0
100919,19680114,  -10,    0
100919,19680115,   39,    0
100919,19680116,   10,    0
100919,19680117,   12,    0
100919,19680118,   24,    0
100919,19680119,   58,    0
100919,19680120,   53,    0
100919,19680121,   44,    0
100919,19680122,   34,    0
100919,19680123,   36,    0
100919,19680124,   11,    0
100919,19680125,   12,    0
100919,19680126,   48,    0
100919,19680127,   47,    1
100919,19680128,  -38,    0
100919,19680129,    6,    0
100919,19680130,   42,    0
100919,19680131,   52,    1
100919,19680201,    4,    0
100919,19680202,  -15,    0
100919,19680203,  -39,    0
100919,19680204,  -81,    0
100919,19680205,  -78,    0
100919,19680206,  -57,    0
100919,19680207,  -17,    0
100919,19680208,    3,    0
100919,19680209,  -18,    0
100919,19680210,    5,    0
100919,19680211,    6,    0
100919,19680212,   -4,    0
100919,19680213,   -2,    0
100919,19680214,  -19,    0
100919,19680215,  -80,    0
100919,19680216,  -89,    0
100919,19680217, -102,    0
100919,19680218,  -65,    0
100919,19680219,  -67,    0
100919,19680220,  -63,    0
100919,19680221,  -78,    0
100919,19680222,  -68,    0
100919,19680223,  -58,    0
100919,19680224,  -78,    0
100919,19680225,  -72,    0
100919,19680226,  -63,    0
100919,19680227,  -56,    0
100919,19680228,  -57,    0
100919,19680229,  -62,    0
100919,19680301,  -37,    0
100919,19680302,  -14,    0
100919,19680303,  -14,    0
100919,19680304,   12,    0
100919,19680305,   43,    0
100919,19680306,   13,    0
100919,19680307,   10,    0
100919,19680308,   -9,    0
100919,19680309,  -56,    0
100919,19680310,   -6,    0
100919,19680311,   31,    0
100919,19680312,   34,    0
100919,19680313,   43,    0
100919,19680314,  -20,    0
100919,19680315,   -3,    0
100919,19680316,  -47,    0
100919,19680317,  -10,    0
100919,19680318,   -1,    0
100919,19680319,    8,    0
100919,19680320,   15,    0
100919,19680321,  -61,    0
100919,19680322,   -9,    0
100919,19680323,   -1,    0
100919,19680324,   27,    0
100919,19680325,   18,    0
100919,19680326,   39,    0
100919,19680327,   50,    0
100919,19680328,   50,    0
100919,19680329,   24,    0
100919,19680330,   15,    0
100919,19680331,    6,    0
100919,19680401,   31,    1
100919,19680402,  -60,    0
100919,19680403,  -31,    0
100919,19680404,  -34,    0
100919,19680405,  -37,    0
100919,19680406,  -67,    0
100919,19680407,  -50,    0
100919,19680408,  -86,    0
100919,19680409,  -22,    0
100919,19680410,   30,    0
100919,19680411,  -25,    0
100919,19680412,  -56,    0
100919,19680413,  -30,    0
100919,19680414,  -10,    0
100919,19680415,   18,    0
100919,19680416,   22,    0
100919,19680417,   53,    0
100919,19680418,   81,    0
100919,19680419,   68,    0
100919,19680420,   70,    0
100919,19680421,   46,    0
100919,19680422,   63,    0
100919,19680423,   64,    0
100919,19680424,   57,    0
100919,19680425,   23,    0
100919,19680426,  -11,    0
100919,19680427,   54,    0
100919,19680428,   73,    0
100919,19680429,   51,    0
100919,19680430,   51,    0
100919,19680501,   40,    0
100919,19680502,   45,    0
100919,19680503,   11,    0
100919,19680504,  -11,    0
100919,19680505,   48,    0
100919,19680506,   19,    0
100919,19680507,    6,    0
100919,19680508,   -2,    0
100919,19680509,  -42,    0
100919,19680510,   42,    0
100919,19680511,   50,    0
100919,19680512,  -10,    0
100919,19680513,   17,    0
100919,19680514,   15,    0
100919,19680515,   59,    0
100919,19680516,   45,    0
100919,19680517,   -5,    0
100919,19680518,  -23,    0
100919,19680519,   42,    0
100919,19680520,    0,    0
100919,19680521,   20,    0
100919,19680522,    0,    0
100919,19680523,   35,    0
100919,19680524,   66,    0
100919,19680525,   57,    0
100919,19680526,   70,    0
100919,19680527,   65,    0
100919,19680528,   39,    0
100919,19680529,   49,    0
100919,19680530,   62,    0
100919,19680531,   81,    0
100919,19680601,   90,    0
100919,19680602,  102,    0
100919,19680603,   84,    0
100919,19680604,  103,    0
100919,19680605,   50,    0
100919,19680606,   44,    0
100919,19680607,   68,    0
100919,19680608,   59,    0
100919,19680609,   43,    0
100919,19680610,  102,    0
100919,19680611,   71,    0
100919,19680612,   89,    0
100919,19680613,   80,    0
100919,19680614,   59,    0
100919,19680615,   61,    0
100919,19680616,   56,    0
100919,19680617,   75,    0
100919,19680618,   89,    0
100919,19680619,   90,    0
100919,19680620,   82,    0
100919,19680621,   84,    0
100919,19680622,   44,    0
100919,19680623,   88,    0
100919,19680624,   40,    0
100919,19680625,   54,    0
100919,19680626,   90,    0
100919,19680627,   99,    0
100919,19680628,   36,    0
100919,19680629,   49,    0
100919,19680630,  124,    0
100919,19680701,  135,    0
100919,19680702,  153,    1
100919,19680703,   95,    0
100919,19680704,   89,    0
100919,19680705,   26,    0
100919,19680706,   37,    0
100919,19680707,   48,    0
100919,19680708,   90,    0
100919,19680709,   90,    0
100919,19680710,  100,    0
100919,19680711,   86,    0
100919,19680712,   80,    0
100919,19680713,   31,    0
100919,19680714,   86,    0
